"Gene","Expression"
"MSH2",708.8777
"MSH3",255.8079
"MSH4",4.4668
"MSH5",56.7058
"MSH6",627.1357
"MSI1",249.6929
"MSI2",524.3998
"MSL1",2544.7236
"MSL2",535.5667
"MSL3L2",36.6276
"MSL3",683.4171
"MSLNL",3.5734
"MSLN",6.2535
"MSMB",0
"MSMP",31.2674
"MSN",1177.4428
"MSR1",27.2473
"MSRA",352.4288
"MSRB2",531.0999
"MSRB3",323.3948
"MST1P2",54.9414
"MST1P9",39.3076
"MST1R",8.0402
"MST1",185.818
"MST4",26.354
"MSTN",28.5874
"MSTO1",561.952
"MSTO2P",70.6332
"MSX1",80.402
"MSX2P1",4.4668
"MSX2",47.3479
"MT1A",4.4668
"MT1B",0
"MT1DP",0.8934
"MT1E",929.9832
"MT1F",265.3266
"MT1G",307.761
"MT1H",35.2875
"MT1IP",0.8934
"MT1L",33.9475
"MT1M",267.1133
"MT1X",820.1005
"MT2A",1921.608
"MT3",9124.7348
"MT4",0.4467
"MTA1",889.3356
"MTA2",1170.2959
"MTA3",2513.9028
"MTAP",271.1334
"MTBP",33.9475
"MTCH1",10018.5371
"MTCH2",1518.258
"MTCP1NB",191.8079
"MTCP1",16.3439
"MTDH",2047.5712
"MTERFD1",201.8984
"MTERFD2",381.9095
"MTERFD3",373.4227
"MTERF",175.9911
"MTF1",388.6097
"MTF2",278.727
"MTFMT",138.0235
"MTFR1",89.3356
"MTG1",321.608
"MTHFD1L",377.4428
"MTHFD1",1109.0787
"MTHFD2L",182.2446
"MTHFD2",504.2993
"MTHFR",747.1446
"MTHFSD",187.158
"MTHFS",85.7621
"MTIF2",461.8649
"MTIF3",572.1943
"MTL5",25.4606
"MTM1",393.0765
"MTMR10",1597.0653
"MTMR11",101.3959
"MTMR12",882.1887
"MTMR14",520.8264
"MTMR15",998.1329
"MTMR1",854.048
"MTMR2",1321.7197
"MTMR3",1687.9955
"MTMR4",2099.8325
"MTMR6",1433.3892
"MTMR7",1024.6164
"MTMR8",1.34
"MTMR9L",53.6013
"MTMR9",1672.3484
"MTNR1A",1.7867
"MTNR1B",0
"MTO1",370.2959
"MTOR",2163.2607
"MTP18",116.632
"MTPAP",275.1535
"MTRF1L",350.6421
"MTRF1",128.1965
"MTRR",556.1139
"MTR",875.9352
"MTSS1L",9502.6242
"MTSS1",1283.2831
"MTTP",37.0743
"MTUS1",2016.3037
"MTUS2",575.7677
"MTVR2",0
"MTX1",372.9447
"MTX2",819.6538
"MTX3",963.0374
"MUC12",17.4204
"MUC13",0.4467
"MUC15",0.8934
"MUC16",0
"MUC17",0
"MUC1",30.8208
"MUC20",184.9246
"MUC21",0
"MUC2",0
"MUC4",3.5734
"MUC5B",7.5935
"MUC6",11.1669
"MUC7",0
"MUCL1",4.9135
"MUDENG",776.3261
"MUL1",759.799
"MUM1L1",422.1106
"MUM1",2614.4054
"MURC",28.1407
"MUS81",518.1463
"MUSK",2.2334
"MUSTN1",114.3495
"MUTED",125.9631
"MUTYH",90.957
"MUT",893.3557
"MVD",1104.6343
"MVK",338.5818
"MVP",498.0458
"MX1",784.3663
"MX2",46.0078
"MXD1",415.8571
"MXD3",72.679
"MXD4",1945.282
"MXI1",2209.2686
"MXRA5",46.4545
"MXRA7",3274.5952
"MXRA8",173.311
"MYADML2",208.1519
"MYADML",0
"MYADM",1474.4835
"MYBBP1A",1175.0664
"MYBL1",108.096
"MYBL2",3.1267
"MYBPC1",707.9844
"MYBPC2",8.0402
"MYBPC3",0.8934
"MYBPHL",20.5472
"MYBPH",3.1267
"MYB",3.1267
"MYCBP2",6300.3908
"MYCBPAP",11.1669
"MYCBP",68.3417
"MYCL1",159.464
"MYCNOS",3.5734
"MYCN",134.0034
"MYCT1",87.5489
"MYC",213.9587
"MYD88",154.5505
"MYEF2",1027.1714
"MYEOV2",959.0173
"MYEOV",0
"MYF5",0
"MYF6",0.4467
"MYH10",4750.8654
"MYH11",453.3869
"MYH13",0
"MYH14",1603.5734
"MYH15",124.6231
"MYH16",0
"MYH1",1.7867
"MYH2",0.4467
"MYH3",54.4947
"MYH4",1.34
"MYH6",3.5734
"MYH7B",456.5047
"MYH7",190.2848
"MYH8",0
"MYH9",3834.2825
"MYL10",0
"MYL12A",490.4523
"MYL12B",2341.0385
"MYL1",0
"MYL2",0.4467
"MYL3",31.7141
"MYL4",1.34
"MYL5",133.8559
"MYL6B",1747.4037
"MYL6",3745.3936
"MYL7",0.8934
"MYL9",430.1508
"MYLIP",259.0731
"MYLK2",39.7543
"MYLK3",33.0542
"MYLK4",89.3356
"MYLK",1462.8699
"MYLPF",0
"MYNN",272.0268
"MYO10",3650.2513
"MYO15A",154.1039
"MYO15B",476.6052
"MYO16",329.6482
"MYO18A",2901.1547
"MYO18B",3.1267
"MYO19",210.8409
"MYO1A",3.1267
"MYO1B",803.1267
"MYO1C",328.3082
"MYO1D",450.6979
"MYO1E",403.7968
"MYO1F",134.45
"MYO1G",8.9336
"MYO1H",2.2334
"MYO3A",3.1267
"MYO3B",4.9135
"MYO5A",10369.1792
"MYO5B",220.2122
"MYO5C",152.2412
"MYO6",1516.0246
"MYO7A",125.0698
"MYO7B",11.1669
"MYO9A",693.6907
"MYO9B",1096.5941
"MYOCD",8.0402
"MYOC",0.4467
"MYOD1",20.1005
"MYOF",159.464
"MYOG",6.2535
"MYOM1",281.8537
"MYOM2",384.1429
"MYOM3",0
"MYOT",49.5812
"MYOZ1",40.201
"MYOZ2",3.1267
"MYOZ3",103.6293
"MYPN",2.2334
"MYPOP",523.0597
"MYRIP",1369.9609
"MYSM1",113.4562
"MYST1",798.2133
"MYST2",1581.2395
"MYST3",1165.3825
"MYST4",977.3311
"MYT1L",4134.8967
"MYT1",287.6605
"MZF1",383.531
"N4BP1",877.7219
"N4BP2L1",642.3227
"N4BP2L2",1004.1318
"N4BP2",54.9414
"N4BP3",415.8571
"N6AMT1",323.3948
"N6AMT2",121.4964
"NAA10",610.6086
"NAA11",0.4467
"NAA15",583.3613
"NAA16",184.0313
"NAA20",680.2903
"NAA25",483.7521
"NAA30",930.4299
"NAA35",423.4506
"NAA38",109.4361
"NAA40",446.2312
"NAA50",1404.8018
"NAAA",226.9123
"NAALAD2",146.957
"NAALADL1",9.8269
"NAALADL2",18.7605
"NAB1",710.6644
"NAB2",869.2351
"NACA2",89.7822
"NACAD",2188.7214
"NACAP1",105.416
"NACA",5545.952
"NACC1",2221.3289
"NACC2",298.3808
"NADK",610.1619
"NADSYN1",301.9542
"NAE1",797.3199
"NAF1",124.1764
"NAGA",201.005
"NAGK",808.0402
"NAGLU",332.3283
"NAGPA",630.8029
"NAGS",57.6214
"NAIF1",156.3372
"NAIP",12.507
"NALCN",1867.1133
"NAMPT",821.4405
"NANOG",0.4467
"NANOS1",134.8967
"NANOS2",0.4467
"NANOS3",48.2412
"NANP",106.3093
"NANS",458.7381
"NAP1L1",6449.1346
"NAP1L2",3659.1848
"NAP1L3",5795.6449
"NAP1L4",3058.8498
"NAP1L5",2943.6069
"NAP1L6",42.8811
"NAPA",4813.6951
"NAPB",15886.5438
"NAPEPLD",1520.6968
"NAPG",2316.0246
"NAPRT1",177.3311
"NAPSA",3.1267
"NAPSB",8.4869
"NARFL",738.8051
"NARF",900.9492
"NARG2",444.8911
"NARS2",221.9989
"NARS",4443.1044
"NASP",1147.5154
"NAT10",1030.9324
"NAT14",598.995
"NAT15",1172.976
"NAT1",12.507
"NAT2",2.6801
"NAT6",310.9771
"NAT8B",0.8934
"NAT8L",3411.7253
"NAT8",2.2334
"NAT9",417.1971
"NAV1",2590.2848
"NAV2",1026.6131
"NAV3",1239.0843
"NBAS",1281.072
"NBEAL1",41.541
"NBEAL2",193.8582
"NBEA",2365.1591
"NBL1",2934.6734
"NBLA00301",0
"NBN",781.6862
"NBPF10",240.268
"NBPF14",134.45
"NBPF15",107.2563
"NBPF16",65.215
"NBPF1",663.3166
"NBPF22P",0
"NBPF3",53.1547
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",123.3367
"NBR1",3565.3825
"NBR2",146.0637
"NCALD",7496.5941
"NCAM1",14353.3758
"NCAM2",1758.124
"NCAN",11592.6298
"NCAPD2",485.9855
"NCAPD3",293.4673
"NCAPG2",205.9185
"NCAPG",4.6857
"NCAPH2",829.4807
"NCAPH",10.7203
"NCBP1",683.4171
"NCBP2",1579.0061
"NCCRP1",0
"NCDN",28610.6086
"NCEH1",1980.1228
"NCF1B",11.6136
"NCF1C",0.4467
"NCF1",25.014
"NCF2",54.4947
"NCF4",33.9475
"NCK1",305.9743
"NCK2",1078.2803
"NCKAP1L",86.6555
"NCKAP1",6885.9855
"NCKAP5L",552.5405
"NCKAP5",128.6432
"NCKIPSD",2540.2568
"NCLN",1101.0609
"NCL",7467.1133
"NCOA1",3513.1212
"NCOA2",735.6784
"NCOA3",618.6488
"NCOA4",3126.2982
"NCOA5",814.7404
"NCOA6",1322.1664
"NCOA7",2760.9157
"NCOR1",2081.5187
"NCOR2",3351.8705
"NCR1",0.4467
"NCR2",0
"NCR3",0.8934
"NCRNA00028",0
"NCRNA00029",0
"NCRNA00032",2.2334
"NCRNA00051",0.4467
"NCRNA00052",0
"NCRNA00081",346.0637
"NCRNA00085",83.5288
"NCRNA00086",1761.6974
"NCRNA00087",1529.8716
"NCRNA00092",76.3819
"NCRNA00093",47.8571
"NCRNA00094",1865.1167
"NCRNA00095",37.5209
"NCRNA00099",1.34
"NCRNA00105",70.1642
"NCRNA00107",16.5271
"NCRNA00110",4.4668
"NCRNA00111",0
"NCRNA00112",0
"NCRNA00113",0
"NCRNA00114",0
"NCRNA00115",13.847
"NCRNA00116",218.4255
"NCRNA00119",0.4467
"NCRNA00120",24.5673
"NCRNA00152",29.0341
"NCRNA00157",0
"NCRNA00158",3.5734
"NCRNA00159",0
"NCRNA00160",0
"NCRNA00161",0
"NCRNA00162",0
"NCRNA00164",11.1669
"NCRNA00167",1.7867
"NCRNA00169",0
"NCRNA00171",38.2356
"NCRNA00173",21.4405
"NCRNA00174",68.7884
"NCRNA00175",3.5734
"NCRNA00176",20.9939
"NCRNA00181",118.6868
"NCRNA00182",37.0743
"NCRNA00183",169.7376
"NCRNA00185",0
"NCRNA00188",2612.6186
"NCRNA00189",0.8934
"NCRNA00200",0
"NCRNA00201",390.995
"NCRNA00202",16.9738
"NCRNA00203",0.4467
"NCRNA00204B",2.2334
"NCRNA00207",0.4467
"NCRNA00219",533.78
"NCRNA00230B",0
"NCRNA00235",0.8934
"NCS1",15200.8934
"NCSTN",1506.9034
"NDC80",4.9135
"NDE1",257.2775
"NDEL1",2043.5511
"NDFIP1",10540.2568
"NDFIP2",2875.7119
"NDNL2",362.2557
"NDN",1851.0329
"NDOR1",438.191
"NDP",484.1988
"NDRG1",5392.2948
"NDRG2",32449.8046
"NDRG3",6154.3272
"NDRG4",24351.0888
"NDST1",3719.0396
"NDST2",538.2468
"NDST3",309.5477
"NDST4",6.2535
"NDUFA10",2084.6454
"NDUFA11",1422.6689
"NDUFA12",787.493
"NDUFA13",2719.3434
"NDUFA1",1414.6287
"NDUFA2",836.6276
"NDUFA3",724.0648
"NDUFA4L2",364.9358
"NDUFA4",7594.4165
"NDUFA5",2954.3272
"NDUFA6",1101.9542
"NDUFA7",542.7136
"NDUFA8",1229.7041
"NDUFA9",992.5181
"NDUFAB1",1038.9726
"NDUFAF1",500.7259
"NDUFAF2",134.0034
"NDUFAF3",886.2088
"NDUFAF4",503.4059
"NDUFB10",1217.6438
"NDUFB11",1329.3132
"NDUFB1",608.8219
"NDUFB2",1281.9609
"NDUFB3",693.244
"NDUFB4",1420.8822
"NDUFB5",1293.579
"NDUFB6",800.4467
"NDUFB7",1153.7688
"NDUFB8",2922.5103
"NDUFB9",2622.4679
"NDUFC1",605.6951
"NDUFC2",2474.5952
"NDUFS1",2335.2317
"NDUFS2",3063.3166
"NDUFS3",1734.8252
"NDUFS4",586.9347
"NDUFS5",1958.6823
"NDUFS6",598.5483
"NDUFS7",1653.7666
"NDUFS8",1069.7934
"NDUFV1",3957.1189
"NDUFV2",1219.4305
"NDUFV3",561.9207
"NEAT1",1851.9263
"NEBL",3974.0927
"NEB",58.5148
"NECAB1",5841.206
"NECAB2",871.0218
"NECAB3",1266.7783
"NECAP1",3760.134
"NECAP2",415.4104
"NEDD1",100.0558
"NEDD4L",2653.713
"NEDD4",148.7437
"NEDD8",2227.1357
"NEDD9",511.8928
"NEFH",6378.5595
"NEFL",25112.2278
"NEFM",20590.6466
"NEGR1",3007.0352
"NEIL1",162.5907
"NEIL2",785.7063
"NEIL3",0.8934
"NEK10",74.1485
"NEK11",251.9263
"NEK1",657.9564
"NEK2",21.8872
"NEK3",142.9369
"NEK4",574.8744
"NEK5",1.34
"NEK6",624.9023
"NEK7",674.0369
"NEK8",37.0743
"NEK9",1233.2775
"NELF",8048.2412
"NELL1",516.8063
"NELL2",6766.2758
"NENF",844.6678
"NEO1",1996.6499
"NES",1689.3356
"NET1",1672.3618
"NETO1",554.7739
"NETO2",628.4757
"NEU1",791.9598
"NEU2",0
"NEU3",155.4439
"NEU4",552.5405
"NEURL1B",728.0849
"NEURL2",38.3562
"NEURL3",13.4003
"NEURL4",1662.8386
"NEURL",1966.7225
"NEUROD1",103.6293
"NEUROD2",1482.5237
"NEUROD4",5.3601
"NEUROD6",569.5142
"NEUROG1",0
"NEUROG2",3.1267
"NEUROG3",0.4467
"NEXN",52.708
"NF1P1",0
"NF1",3223.6739
"NF2",1469.1234
"NFAM1",45.5611
"NFASC",4802.7426
"NFAT5",1924.2881
"NFATC1",81.2954
"NFATC2IP",583.8079
"NFATC2",12.507
"NFATC3",171.5243
"NFATC4",328.3082
"NFE2L1",8589.1681
"NFE2L2",1217.7867
"NFE2L3",28.1407
"NFE2",10.2736
"NFIA",971.5243
"NFIB",1614.7404
"NFIC",672.2501
"NFIL3",289.4472
"NFIX",6091.3456
"NFKB1",276.4936
"NFKB2",92.4623
"NFKBIA",1304.746
"NFKBIB",361.3624
"NFKBID",20.5472
"NFKBIE",221.5522
"NFKBIL1",485.0921
"NFKBIL2",91.1223
"NFKBIZ",89.0542
"NFRKB",515.0195
"NFS1",1024.679
"NFU1",495.8124
"NFX1",843.7744
"NFXL1",167.4595
"NFYA",758.9056
"NFYB",833.0542
"NFYC",948.4176
"NGB",716.9179
"NGDN",423.0039
"NGEF",6349.5254
"NGFRAP1",7259.4082
"NGFR",50.9213
"NGF",11.1669
"NGLY1",449.3579
"NGRN",11858.8319
"NHEDC1",5.3601
"NHEDC2",1114.4612
"NHEG1",0
"NHEJ1",130.8766
"NHLH1",34.8409
"NHLH2",17.4204
"NHLRC1",127.3032
"NHLRC2",39.7543
"NHLRC3",379.6762
"NHLRC4",12.507
"NHP2L1",4508.3194
"NHP2",1138.5818
"NHSL1",519.0396
"NHSL2",62.0882
"NHS",240.7594
"NICN1",1546.5416
"NID1",439.3881
"NID2",46.4545
"NIF3L1",594.9749
"NINJ1",526.1865
"NINJ2",158.124
"NINL",203.2384
"NIN",1038.0793
"NIP7",195.1982
"NIPA1",2717.1413
"NIPA2",792.4065
"NIPAL1",4.4668
"NIPAL2",309.1011
"NIPAL3",3435.3992
"NIPAL4",98.2691
"NIPBL",944.2769
"NIPSNAP1",2027.4707
"NIPSNAP3A",514.5729
"NIPSNAP3B",121.943
"NISCH",6728.3082
"NIT1",561.7242
"NIT2",358.6823
"NKAIN1",380.5695
"NKAIN2",851.368
"NKAIN3",10.7203
"NKAIN4",2150.7538
"NKAPL",32.1608
"NKAP",221.9989
"NKD1",137.5768
"NKD2",61.1949
"NKG7",16.5271
"NKIRAS1",1172.976
"NKIRAS2",364.0424
"NKPD1",25.9073
"NKRF",959.9107
"NKTR",1196.6499
"NKX1-2",1.34
"NKX2-1",2.6801
"NKX2-2",117.0296
"NKX2-3",0
"NKX2-4",0
"NKX2-5",0.8934
"NKX2-6",0
"NKX2-8",0.8934
"NKX3-1",36.1809
"NKX3-2",0
"NKX6-1",2.2334
"NKX6-2",297.9341
"NKX6-3",1.34
"NLE1",313.1212
"NLGN1",552.0938
"NLGN2",4165.7175
"NLGN3",2483.5288
"NLGN4X",1279.2853
"NLGN4Y",25.9073
"NLK",2616.6387
"NLN",244.3328
"NLRC3",100.5025
"NLRC4",16.9738
"NLRC5",110.7761
"NLRP10",0
"NLRP11",0.4467
"NLRP12",3.1267
"NLRP13",0
"NLRP14",5.8068
"NLRP1",120.1563
"NLRP2",67.0017
"NLRP3",75.0419
"NLRP4",0
"NLRP5",0
"NLRP6",2.2334
"NLRP7",0.8934
"NLRP8",0
"NLRP9",4.9135
"NLRX1",189.8381
"NMBR",8.0402
"NMB",203.6851
"NMD3",585.5946
"NME1-NME2",242.6488
"NME1",1401.4964
"NME2P1",71.4685
"NME2",2072.2144
"NME3",466.3317
"NME4",699.4975
"NME5",287.6605
"NME6",55.3881
"NME7",183.5087
"NMI",37.5209
"NMNAT1",176.4377
"NMNAT2",6454.9414
"NMNAT3",124.1764
"NMRAL1",653.4897
"NMS",0
"NMT1",4020.1005
"NMT2",658.4031
"NMUR1",9.3802
"NMUR2",7.1468
"NMU",9.3802
"NNAT",1848.7996
"NNMT",47.3479
"NNT",2421.4405
"NOB1",441.7644
"NOBOX",0
"NOC2L",1671.8258
"NOC3L",183.1379
"NOC4L",196.0916
"NOD1",82.1887
"NOD2",15.6337
"NODAL",10.7203
"NOG",129.5366
"NOL10",304.6343
"NOL11",366.2758
"NOL12",252.8197
"NOL3",363.5958
"NOL4",635.1759
"NOL6",1022.4456
"NOL7",548.5204
"NOL8",419.8772
"NOL9",151.4238
"NOLC1",2403.5734
"NOM1",228.6991
"NOMO1",5182.3562
"NOMO2",1936.7951
"NOMO3",1472.6968
"NONO",3349.1904
"NOP10",405.1368
"NOP14",385.5142
"NOP16",130.8766
"NOP2",363.5958
"NOP56",1752.7638
"NOP58",562.3674
"NOS1AP",1084.5338
"NOS1",145.1703
"NOS2",182.7582
"NOS3",103.3791
"NOSIP",480.6253
"NOSTRIN",83.5288
"NOTCH1",1605.8068
"NOTCH2NL",223.9553
"NOTCH2",1794.7515
"NOTCH3",884.4221
"NOTCH4",522.6131
"NOTO",0
"NOTUM",35.2875
"NOVA1",1859.0731
"NOVA2",534.2267
"NOV",360.9157
"NOX1",2.2334
"NOX3",0.4467
"NOX4",8.4869
"NOX5",0.8934
"NOXA1",145.617
"NOXO1",9.3802
"NPAS1",160.3573
"NPAS2",863.8749
"NPAS3",784.3663
"NPAS4",17.4204
"NPAT",389.9497
"NPBWR1",2.6801
"NPBWR2",20.5472
"NPB",2.2334
"NPC1L1",1.34
"NPC1",1326.7538
"NPC2",607.4819
"NPDC1",3056.6164
"NPEPL1",453.378
"NPEPPS",3232.6075
"NPFFR1",4.4668
"NPFFR2",9.8269
"NPFF",7.5935
"NPHP1",67.4484
"NPHP3",222.4456
"NPHP4",335.4551
"NPHS1",14.7404
"NPHS2",0
"NPIPL3",421.5656
"NPIP",1603.5288
"NPLOC4",2137.8001
"NPL",259.0731
"NPM1",2620.2122
"NPM2",897.8224
"NPM3",156.7839
"NPNT",136.6834
"NPPA",36.1809
"NPPB",0
"NPPC",3.1267
"NPR1",16.0804
"NPR2",460.0782
"NPR3",8.4869
"NPRL2",393.474
"NPRL3",1062.1999
"NPSR1",2.6801
"NPS",0
"NPTN",6563.9308
"NPTX1",9049.2462
"NPTX2",769.1792
"NPTXR",10116.3596
"NPVF",0.4467
"NPW",0
"NPY1R",265.3266
"NPY2R",27.694
"NPY5R",58.9615
"NPY6R",0
"NPY",385.483
"NQO1",368.5092
"NQO2",548.5204
"NR0B1",10.2736
"NR0B2",0.8934
"NR1D1",2082.8677
"NR1D2",2387.493
"NR1H2",1337.8001
"NR1H3",176.8844
"NR1H4",0
"NR1I2",5.8068
"NR1I3",19.9888
"NR2C1",314.4612
"NR2C2AP",137.1122
"NR2C2",1604.8331
"NR2E1",438.191
"NR2E3",4.0201
"NR2F1",1179.2295
"NR2F2",241.206
"NR2F6",356.0022
"NR3C1",1565.1591
"NR3C2",905.416
"NR4A1",1369.5142
"NR4A2",217.0854
"NR4A3",105.416
"NR5A1",0.8934
"NR5A2",2.2334
"NR6A1",5.8068
"NRADDP",1.34
"NRAP",3.5868
"NRARP",481.9654
"NRAS",721.8314
"NRBF2",376.5494
"NRBP1",1790.7314
"NRBP2",2231.6025
"NRCAM",11441.206
"NRD1",2603.6851
"NRF1",298.3808
"NRG1",196.0916
"NRG2",78.1686
"NRG3",774.0927
"NRG4",25.4606
"NRGN",27037.8559
"NRIP1",863.8749
"NRIP2",366.7225
"NRIP3",1967.1692
"NRK",1.7867
"NRL",43.4126
"NRM",44.6678
"NRN1L",10.4746
"NRN1",4023.6739
"NRP1",427.9174
"NRP2",1061.3065
"NRSN1",2604.5784
"NRSN2",4724.5114
"NRTN",1.34
"NRXN1",6778.3361
"NRXN2",5580.3462
"NRXN3",2611.7253
"NSA2",889.3356
"NSD1",1546.8453
"NSDHL",454.718
"NSFL1C",1821.9989
"NSF",12494.919
"NSL1",617.3088
"NSMAF",331.8816
"NSMCE1",558.794
"NSMCE2",139.3635
"NSMCE4A",238.9726
"NSUN2",718.258
"NSUN3",72.8085
"NSUN4",404.2434
"NSUN5P1",107.2027
"NSUN5P2",261.6103
"NSUN5",366.2758
"NSUN6",242.5461
"NSUN7",6.2535
"NT5C1A",34.3942
"NT5C1B",0.4467
"NT5C2",1378.8945
"NT5C3L",1101.5075
"NT5C3",307.3143
"NT5C",169.7376
"NT5DC1",503.8526
"NT5DC2",447.1245
"NT5DC3",1111.7811
"NT5E",644.5561
"NT5M",309.1011
"NTAN1",282.3004
"NTF3",1.34
"NTF4",0
"NTHL1",290.7873
"NTM",2549.6371
"NTN1",494.0257
"NTN3",5.3601
"NTN4",657.5098
"NTN5",23.6739
"NTNG1",371.1893
"NTNG2",747.292
"NTRK1",7.1468
"NTRK2",32446.6778
"NTRK3",1052.8197
"NTSR1",79.9553
"NTSR2",785.7063
"NTS",1.34
"NUAK1",4929.5366
"NUAK2",17.8671
"NUB1",1205.4897
"NUBP1",158.383
"NUBP2",666.4433
"NUBPL",292.1273
"NUCB1",3329.9832
"NUCB2",401.4204
"NUCKS1",9457.9564
"NUDCD1",291.6806
"NUDCD2",347.962
"NUDCD3",6910.1061
"NUDC",2374.5394
"NUDT10",582.9146
"NUDT11",959.464
"NUDT12",408.2635
"NUDT13",32.4556
"NUDT14",427.024
"NUDT15",284.7884
"NUDT16L1",620.8822
"NUDT16P1",12.0603
"NUDT16",1192.1831
"NUDT17",41.0944
"NUDT18",209.9386
"NUDT19",134.8967
"NUDT1",71.0218
"NUDT21",2907.8727
"NUDT22",269.6103
"NUDT2",423.4506
"NUDT3",846.4545
"NUDT4",1817.0854
"NUDT5",198.8699
"NUDT6",91.6896
"NUDT7",128.6432
"NUDT8",46.0078
"NUDT9P1",2.6801
"NUDT9",913.4562
"NUF2",9.3802
"NUFIP1",180.0112
"NUFIP2",1771.971
"NUMA1",5800.0849
"NUMBL",1671.4685
"NUMB",883.0821
"NUP107",209.4919
"NUP133",1176.5494
"NUP153",727.6382
"NUP155",186.2647
"NUP160",333.2217
"NUP188",588.2747
"NUP205",505.6393
"NUP210L",0
"NUP210",519.933
"NUP214",1019.3188
"NUP35",131.77
"NUP37",70.1284
"NUP43",347.962
"NUP50",1014.852
"NUP54",301.0609
"NUP62CL",1.7867
"NUP62",885.8515
"NUP85",328.7549
"NUP88",396.3908
"NUP93",557.0073
"NUP98",869.2351
"NUPL1",997.8783
"NUPL2",457.8448
"NUPR1",407.8169
"NUS1",972.4176
"NUSAP1",17.4204
"NUTF2",1547.292
"NVL",215.2987
"NWD1",414.9637
"NXF1",1244.4444
"NXF2B",1.2373
"NXF2",0.1027
"NXF3",0.4467
"NXF4",1.34
"NXF5",2.2334
"NXNL1",2.2334
"NXNL2",11.6136
"NXN",519.0396
"NXPH1",987.6047
"NXPH2",245.6728
"NXPH3",793.2998
"NXPH4",103.1826
"NXT1",72.8085
"NXT2",185.3713
"NYNRIN",258.1798
"NYX",0.8934
"OAF",487.7722
"OAS1",93.8023
"OAS2",130.8766
"OAS3",295.7007
"OASL",24.1206
"OAT",4193.8582
"OAZ1",9182.3562
"OAZ2",3646.6778
"OAZ3",9.9609
"OBFC1",384.1429
"OBFC2A",49.5812
"OBFC2B",976.8844
"OBP2A",0.4467
"OBP2B",0.4467
"OBSCN",279.5087
"OBSL1",2273.5902
"OC90",0.4467
"OCA2",31.2674
"OCEL1",251.4796
"OCIAD1",4632.9425
"OCIAD2",296.1474
"OCLM",0.4467
"OCLN",56.7281
"OCM2",0
"OCM",0.8934
"OCRL",1832.2725
"ODAM",0
"ODC1",1055.053
"ODF1",1.34
"ODF2L",307.761
"ODF2",410.0503
"ODF3B",4.0201
"ODF3L1",1.34
"ODF3L2",2.2334
"ODF3",0
"ODF4",0.4467
"ODZ1",451.5913
"ODZ2",1402.5684
"ODZ3",1116.2479
"ODZ4",1168.0625
"OFD1",270.2401
"OGDHL",2613.512
"OGDH",3712.3395
"OGFOD1",698.6041
"OGFOD2",262.861
"OGFRL1",389.0564
"OGFR",1295.1915
"OGG1",369.7956
"OGN",15.187
"OGT",3179.4528
"OIP5",2.2468
"OIT3",0
"OLA1",2197.6549
"OLAH",0.8934
"OLFM1",16108.5427
"OLFM2",3859.7432
"OLFM3",1008.5985
"OLFM4",103.6293
"OLFML1",20.9939
"OLFML2A",143.3836
"OLFML2B",106.3093
"OLFML3",161.6974
"OLIG1",3896.8174
"OLIG2",1638.4143
"OLIG3",0
"OLR1",118.3696
"OMA1",96.9291
"OMD",148.7437
"OMG",3390.2848
"OMP",0.4467
"ONECUT1",0.4467
"ONECUT2",68.7884
"ONECUT3",0
"OOEP",0
"OPA1",2987.828
"OPA3",496.7058
"OPALIN",1822.8922
"OPCML",4235.3992
"OPHN1",1273.0318
"OPLAH",160.3573
"OPN1LW",0
"OPN1MW",0
"OPN1SW",3.5734
"OPN3",588.8911
"OPN4",27.2473
"OPN5",1.34
"OPRD1",20.1005
"OPRK1",246.5662
"OPRL1",1161.3624
"OPRM1",21.8872
"OPTC",1.34
"OPTN",3654.2714
"OR10A2",0
"OR10A3",0
"OR10A4",0
"OR10A5",0
"OR10A6",0
"OR10A7",0
"OR10AD1",0
"OR10AG1",0
"OR10C1",0
"OR10G2",0
"OR10G3",0
"OR10G4",0
"OR10G7",0.4467
"OR10G8",0
"OR10G9",0
"OR10H1",0
"OR10H2",0
"OR10H3",0
"OR10H4",0
"OR10H5",0.4467
"OR10J1",0
"OR10J3",0
"OR10J5",0
"OR10K1",0
"OR10K2",0
"OR10P1",0
"OR10Q1",0
"OR10R2",0
"OR10S1",0
"OR10T2",0
"OR10V1",0
"OR10W1",0
"OR10X1",0
"OR10Z1",0
"OR11A1",0
"OR11G2",0
"OR11H12",0
"OR11H1",0
"OR11H4",0
"OR11H6",0
"OR11L1",0
"OR12D2",0
"OR12D3",0
"OR13A1",1.7867
"OR13C2",0
"OR13C3",0
"OR13C4",0
"OR13C5",0
"OR13C8",0
"OR13C9",0
"OR13D1",0
"OR13F1",0
"OR13G1",0
"OR13H1",0
"OR13J1",1.34
"OR14A16",0
"OR14C36",0
"OR14I1",22.3339
"OR14J1",0
"OR1A1",0
"OR1A2",0
"OR1B1",0
"OR1C1",0
"OR1D2",0
"OR1D4",0
"OR1E1",0.8934
"OR1E2",0
"OR1F1",9.8269
"OR1F2P",1.7867
"OR1G1",0
"OR1I1",0
"OR1J1",0
"OR1J2",0.4467
"OR1J4",0
"OR1K1",0.8934
"OR1L1",0
"OR1L3",0
"OR1L4",0
"OR1L6",0
"OR1L8",1.7867
"OR1M1",0
"OR1N1",0.4467
