"Gene","Expression"
"TBK1",482.9306
"TBKBP1",1057.1538
"TBL1XR1",2084.3882
"TBL1X",920.2148
"TBL1Y",0
"TBL2",614.883
"TBL3",999.6164
"TBPL1",377.0618
"TBPL2",0
"TBP",357.1155
"TBR1",18.412
"TBRG1",1600.9168
"TBRG4",823.1684
"TBX10",0.3836
"TBX15",131.5689
"TBX18",21.4806
"TBX19",35.2896
"TBX1",0.3836
"TBX20",0
"TBX21",1.1507
"TBX22",0
"TBX2",252.781
"TBX3",118.527
"TBX4",0
"TBX5",0.7672
"TBX6",88.224
"TBXA2R",63.6747
"TBXAS1",189.4898
"TC2N",72.8807
"TCAM1P",3.4522
"TCAP",43.3448
"TCEA1",1862.6774
"TCEA2",1132.336
"TCEA3",11.5075
"TCEAL1",687.7637
"TCEAL2",2182.9689
"TCEAL3",1423.4753
"TCEAL4",2533.9471
"TCEAL5",770.234
"TCEAL6",151.1316
"TCEAL7",902.9536
"TCEAL8",1312.2363
"TCEANC",49.4822
"TCEB1",519.7545
"TCEB2",2145.3778
"TCEB3B",0
"TCEB3C",0
"TCEB3",874.8216
"TCERG1L",3.0687
"TCERG1",1377.4453
"TCF12",10102.033
"TCF15",6.5209
"TCF19",165.7077
"TCF20",517.0694
"TCF21",0
"TCF23",0
"TCF25",2933.2566
"TCF3",2480.6291
"TCF4",5866.1297
"TCF7L1",771.3847
"TCF7L2",800.537
"TCF7",47.5643
"TCFL5",604.1427
"TCHHL1",0
"TCHH",11.5075
"TCHP",569.6203
"TCIRG1",160.7211
"TCL1A",0
"TCL1B",0
"TCL6",0.3836
"TCN1",0
"TCN2",713.8473
"TCOF1",769.8504
"TCP10L2",0
"TCP10L",28.3851
"TCP10",0
"TCP11L1",231.3003
"TCP11L2",199.8466
"TCP11",1.9179
"TCP1",3481.2735
"TCTA",960.491
"TCTE1",13.4254
"TCTE3",141.1584
"TCTEX1D1",1.1507
"TCTEX1D2",105.4852
"TCTEX1D4",0.3836
"TCTN1",395.4737
"TCTN2",195.6272
"TCTN3",687.3801
"TDGF1",25.3165
"TDGF3",4.2194
"TDG",259.3019
"TDH",24.1657
"TDO2",1.5343
"TDP1",254.6989
"TDP2",710.7787
"TDRD10",9.206
"TDRD12",0.8094
"TDRD1",3.0687
"TDRD3",306.4825
"TDRD5",2.6851
"TDRD6",24.9329
"TDRD7",619.8696
"TDRD9",28.0015
"TDRG1",1.5343
"TDRKH",364.0199
"TEAD1",1994.2463
"TEAD2",118.1435
"TEAD3",85.1554
"TEAD4",34.5224
"TECPR1",717.2996
"TECPR2",1542.7695
"TECRL",0
"TECR",1584.9636
"TECTA",82.0867
"TECTB",0
"TEC",3.8358
"TEDDM1",2.3015
"TEF",1650.1726
"TEKT1",11.5075
"TEKT2",34.1389
"TEKT3",6.9045
"TEKT4",0.7672
"TEKT5",3.0687
"TEK",157.2689
"TELO2",873.0341
"TENC1",2326.4288
"TEP1",510.9321
"TEPP",0.3836
"TERC",0
"TERF1",843.8819
"TERF2IP",3845.7998
"TERF2",1286.9198
"TERT",8.0552
"TESC",75.5658
"TESK1",907.5566
"TESK2",311.0855
"TES",46.0222
"TET1",184.1197
"TET2",993.0955
"TET3",787.8788
"TEX101",0
"TEX10",543.153
"TEX11",0
"TEX12",0.7672
"TEX13A",0
"TEX13B",0
"TEX14",24.1657
"TEX15",42.5777
"TEX19",5.3702
"TEX261",1693.901
"TEX264",891.0625
"TEX28",0
"TEX2",1528.5769
"TEX9",60.2225
"TFAMP1",2.6851
"TFAM",439.9693
"TFAP2A",92.4434
"TFAP2B",0
"TFAP2C",0.7672
"TFAP2D",0
"TFAP2E",65.1093
"TFAP4",292.6736
"TFB1M",97.8136
"TFB2M",158.4196
"TFCP2L1",41.8105
"TFCP2",764.8638
"TFDP1",1880.7058
"TFDP2",162.639
"TFDP3",0
"TFE3",1585.7307
"TFEB",1106.2524
"TFEC",60.2225
"TFF1",0
"TFF2",0
"TFF3",0
"TFG",1675.1055
"TFIP11",899.0947
"TFPI2",5.3702
"TFPI",34.5224
"TFPT",289.3211
"TFR2",29.5359
"TFRC",1057.1538
"TF",23838.5117
"TGDS",164.557
"TGFA",696.2025
"TGFB1I1",204.8331
"TGFB1",754.1235
"TGFB2",142.6928
"TGFB3",648.6383
"TGFBI",1090.1419
"TGFBR1",1301.1124
"TGFBR2",516.6858
"TGFBR3",329.4975
"TGFBRAP1",295.7422
"TGIF1",169.5435
"TGIF2LX",0
"TGIF2LY",0
"TGIF2",537.5873
"TGM1",56.7702
"TGM2",530.8784
"TGM3",0.3836
"TGM4",0
"TGM5",1.5343
"TGM6",0
"TGM7",0
"TGOLN2",3668.201
"TGS1",330.6483
"TG",0.7672
"TH1L",1553.1262
"THADA",466.4365
"THAP10",265.4392
"THAP11",922.5163
"THAP1",238.2048
"THAP2",352.5125
"THAP3",255.8458
"THAP4",759.1101
"THAP5",1023.3985
"THAP6",251.2466
"THAP7",436.9007
"THAP8",173.7629
"THAP9",266.9735
"THBD",27.618
"THBS1",78.6344
"THBS2",2721.1354
"THBS3",245.1899
"THBS4",334.8677
"THEG",0
"THEM4",307.2497
"THEM5",0.7672
"THEMIS",8.4388
"THG1L",110.4718
"THNSL1",336.402
"THNSL2",114.6912
"THOC1",587.2651
"THOC2",988.1089
"THOC3",331.4154
"THOC4",747.9862
"THOC5",308.4005
"THOC6",228.8032
"THOC7",489.0679
"THOP1",1142.6928
"THPO",12.2746
"THRAP3",1757.1922
"THRA",7068.1435
"THRB",256.2332
"THRSP",3.8358
"THSD1P1",394.4572
"THSD1",187.9555
"THSD4",537.3993
"THSD7A",130.8017
"THSD7B",11.1239
"THTPA",904.1043
"THUMPD1",1230.5332
"THUMPD2",299.1945
"THUMPD3",848.4848
"THY1",3318.3736
"THYN1",848.8684
"TH",0.7672
"TIA1",2523.2068
"TIAF1",752.0023
"TIAL1",1943.6133
"TIAM1",1607.5949
"TIAM2",158.972
"TICAM1",286.1527
"TICAM2",43.7284
"TIE1",435.3663
"TIFAB",0
"TIFA",29.1523
"TIGD1",418.8723
"TIGD2",124.2808
"TIGD3",56.0031
"TIGD4",41.0433
"TIGD5",172.9958
"TIGD6",157.6525
"TIGD7",495.2397
"TIGIT",7.2881
"TIMD4",0
"TIMELESS",337.9363
"TIMM10",336.0184
"TIMM13",1152.2823
"TIMM16",114.9521
"TIMM17A",785.1937
"TIMM17B",571.9217
"TIMM22",319.9079
"TIMM44",684.3115
"TIMM50",940.5447
"TIMM8A",118.9106
"TIMM8B",383.1991
"TIMM9",393.1722
"TIMP1",77.4837
"TIMP2",10372.4588
"TIMP3",9011.8911
"TIMP4",877.6371
"TINAGL1",178.3659
"TINAG",0
"TINF2",1136.939
"TIPARP",775.5965
"TIPIN",86.3061
"TIPRL",822.0176
"TIRAP",108.1703
"TJAP1",1634.8293
"TJP1",5041.8105
"TJP2",5420.7902
"TJP3",1.1507
"TK1",52.5508
"TK2",1197.5451
"TKTL1",8.4388
"TKTL2",1.9179
"TKT",4168.3928
"TLCD1",70.1956
"TLE1",527.4262
"TLE2",681.2428
"TLE3",1766.0146
"TLE4",1004.9866
"TLE6",97.43
"TLK1",995.397
"TLK2",695.4354
"TLL1",7.6717
"TLL2",75.1822
"TLN1",4848.1013
"TLN2",1169.16
"TLR10",58.6881
"TLR1",73.2643
"TLR2",88.6076
"TLR3",63.2911
"TLR4",955.5044
"TLR5",51.7837
"TLR6",16.8776
"TLR7",171.0779
"TLR8",11.1239
"TLR9",15.8036
"TLX1NB",41.4269
"TLX1",177.5988
"TLX2",0
"TLX3",0
"TM2D1",230.1496
"TM2D2",952.4357
"TM2D3",1224.0123
"TM4SF18",125.0479
"TM4SF19",0.3836
"TM4SF1",537.7829
"TM4SF20",4.603
"TM4SF4",0
"TM4SF5",0
"TM6SF1",229.3824
"TM6SF2",20.0844
"TM7SF2",1506.7127
"TM7SF3",1537.7829
"TM7SF4",1.5343
"TM9SF1",836.3867
"TM9SF2",2277.3303
"TM9SF3",4532.7963
"TM9SF4",1756.8086
"TMBIM1",1334.1005
"TMBIM4",831.8796
"TMBIM6",18356.3483
"TMC1",3.8358
"TMC2",3.8358
"TMC3",3.0687
"TMC4",15.7269
"TMC5",3.8358
"TMC6",1417.7215
"TMC7",708.0936
"TMC8",181.4346
"TMCC1",1451.0932
"TMCC2",1726.122
"TMCC3",1105.4852
"TMCO1",1879.1715
"TMCO2",0
"TMCO3",1001.5343
"TMCO4",27.618
"TMCO5A",0
"TMCO6",203.2988
"TMCO7",430.7633
"TMED10P1",37.2075
"TMED10",5188.7227
"TMED1",598.9183
"TMED2",2560.0307
"TMED3",833.5251
"TMED4",992.3283
"TMED5",1031.4538
"TMED6",3.0687
"TMED7-TICAM2",0
"TMED7",2540.0844
"TMED8",729.1906
"TMED9",1720.3682
"TMEFF1",1109.3057
"TMEFF2",1257.0004
"TMEM100",1030.6866
"TMEM101",645.186
"TMEM102",31.8374
"TMEM104",801.3042
"TMEM105",2.3015
"TMEM106A",54.8523
"TMEM106B",3158.4196
"TMEM106C",283.4676
"TMEM107",130.0345
"TMEM108",572.3053
"TMEM109",752.5892
"TMEM110",141.3809
"TMEM111",708.0936
"TMEM114",0
"TMEM115",969.3134
"TMEM116",197.1615
"TMEM117",202.1481
"TMEM119",368.6229
"TMEM11",353.6632
"TMEM120A",518.9873
"TMEM120B",387.5297
"TMEM121",389.3364
"TMEM123",4303.7975
"TMEM125",728.0399
"TMEM126A",250.0959
"TMEM126B",720.3682
"TMEM127",1375.5274
"TMEM128",882.2401
"TMEM129",1414.2693
"TMEM130",437.2842
"TMEM131",1221.3272
"TMEM132A",2417.7215
"TMEM132B",732.6429
"TMEM132C",410.4334
"TMEM132D",121.2121
"TMEM132E",791.7146
"TMEM133",204.066
"TMEM134",411.5842
"TMEM135",494.0545
"TMEM136",1031.4538
"TMEM138",323.3602
"TMEM139",62.1404
"TMEM140",398.458
"TMEM141",430.3797
"TMEM143",70.9628
"TMEM144",5710.0115
"TMEM145",395.8573
"TMEM146",0
"TMEM147",621.7875
"TMEM149",102.1903
"TMEM14A",392.4051
"TMEM14B",641.7338
"TMEM14C",1216.3406
"TMEM14E",0
"TMEM150A",265.8228
"TMEM150B",0.7672
"TMEM150C",84.7718
"TMEM151A",1577.6755
"TMEM151B",1867.6717
"TMEM154",14.5761
"TMEM155",16.1105
"TMEM156",45.2628
"TMEM158",141.1584
"TMEM159",62.9076
"TMEM160",49.8657
"TMEM161A",542.3859
"TMEM161B",328.3468
"TMEM163",620.6367
"TMEM164",454.5455
"TMEM165",1048.715
"TMEM167A",2727.2727
"TMEM167B",843.8819
"TMEM168",796.3176
"TMEM169",459.9156
"TMEM170A",1207.9018
"TMEM170B",1474.4918
"TMEM171",19.9463
"TMEM173",158.4196
"TMEM174",0
"TMEM175",1112.7733
"TMEM176A",412.3514
"TMEM176B",513.2336
"TMEM177",194.86
"TMEM178",1008.0552
"TMEM179B",547.3725
"TMEM179",1.9179
"TMEM17",108.1703
"TMEM180",261.987
"TMEM181",1645.5696
"TMEM182",69.4285
"TMEM183A",822.0176
"TMEM184A",3.0418
"TMEM184B",2207.8328
"TMEM184C",637.5144
"TMEM185A",523.5903
"TMEM185B",203.6824
"TMEM186",194.4764
"TMEM187",275.7959
"TMEM188",335.6348
"TMEM189-UBE2V1",0
"TMEM189",870.7326
"TMEM18",439.5857
"TMEM190",0
"TMEM191A",4.603
"TMEM192",610.28
"TMEM194A",347.9095
"TMEM194B",47.1807
"TMEM195",88.224
"TMEM196",288.0706
"TMEM198",601.074
"TMEM199",508.6306
"TMEM19",538.9336
"TMEM200A",35.2896
"TMEM200B",7.8941
"TMEM200C",78.6344
"TMEM201",470.2723
"TMEM202",0
"TMEM203",866.1297
"TMEM204",138.4733
"TMEM205",986.5746
"TMEM206",1709.2443
"TMEM207",0
"TMEM208",528.1933
"TMEM209",617.1845
"TMEM20",160.7211
"TMEM211",0
"TMEM212",0
"TMEM213",1.9179
"TMEM214",716.1488
"TMEM215",3.0687
"TMEM216",163.4062
"TMEM217",11.9217
"TMEM218",310.702
"TMEM219",1666.6667
"TMEM220",52.9344
"TMEM222",815.8803
"TMEM223",201.7645
"TMEM225",0
"TMEM229A",140.7748
"TMEM229B",637.5144
"TMEM22",194.4764
"TMEM231",544.9252
"TMEM232",44.112
"TMEM233",0.3836
"TMEM25",663.2144
"TMEM26",3.8358
"TMEM27",18.412
"TMEM2",353.6632
"TMEM30A",7522.8232
"TMEM30B",7.2881
"TMEM30C",0
"TMEM31",3.4522
"TMEM33",1577.6755
"TMEM35",664.7488
"TMEM37",43.3448
"TMEM38A",119.6778
"TMEM38B",295.7422
"TMEM39A",172.2286
"TMEM39B",178.7495
"TMEM40",0
"TMEM41A",518.2202
"TMEM41B",1215.1899
"TMEM42",303.0303
"TMEM43",1386.6513
"TMEM44",81.3195
"TMEM45A",248.5616
"TMEM45B",41.8105
"TMEM47",2802.4549
"TMEM48",81.7031
"TMEM49",1107.0196
"TMEM50A",1393.1722
"TMEM50B",1067.8941
"TMEM51",105.4852
"TMEM52",1.9179
"TMEM53",106.7012
"TMEM54",430.3797
"TMEM55A",602.9919
"TMEM55B",785.1937
"TMEM56",309.5512
"TMEM57",645.186
"TMEM59L",2772.1519
"TMEM59",3725.3548
"TMEM5",273.4944
"TMEM60",232.0675
"TMEM61",0
"TMEM62",359.8005
"TMEM63A",2708.0936
"TMEM63B",993.0955
"TMEM63C",503.2605
"TMEM64",450.7096
"TMEM65",510.1649
"TMEM66",10728.0399
"TMEM67",153.4331
"TMEM68",379.3633
"TMEM69",269.275
"TMEM70",221.7108
"TMEM71",2.3015
"TMEM72",0
"TMEM74",36.4404
"TMEM79",227.8481
"TMEM80",418.4887
"TMEM81",51.7837
"TMEM82",0
"TMEM84",0.3836
"TMEM85",1419.9847
"TMEM86A",264.9942
"TMEM86B",88.224
"TMEM87A",2457.9977
"TMEM87B",276.9467
"TMEM88B",36.8239
"TMEM88",76.3329
"TMEM89",0
"TMEM8A",690.8324
"TMEM8B",1187.5719
"TMEM8C",0
"TMEM90A",4.2194
"TMEM90B",828.5386
"TMEM91",63.6747
"TMEM92",1.1507
"TMEM93",282.9152
"TMEM95",0
"TMEM97",1263.7706
"TMEM98",1766.7817
"TMEM99",193.7092
"TMEM9B",2658.995
"TMEM9",2002.6851
"TMF1",735.328
"TMIE",87.0733
"TMIGD1",0
"TMIGD2",21.8642
"TMLHE",209.8197
"TMOD1",1530.3913
"TMOD2",5246.6437
"TMOD3",431.9141
"TMOD4",2.6851
"TMPO",1099.7814
"TMPPE",9.5896
"TMPRSS11A",0
"TMPRSS11BNL",0
"TMPRSS11B",0
"TMPRSS11D",0.3836
"TMPRSS11F",0.7672
"TMPRSS12",0
"TMPRSS13",0.7672
"TMPRSS15",0
"TMPRSS2",13.809
"TMPRSS3",0
"TMPRSS4",0
"TMPRSS5",452.244
"TMPRSS6",0.3836
"TMPRSS7",0
"TMPRSS9",6.1373
"TMSB10",1914.4611
"TMSB15A",108.1703
"TMSB15B",78.0437
"TMSB4Y",0
"TMSL3",11759.8773
"TMTC1",123.8972
"TMTC2",748.7534
"TMTC3",313.0035
"TMTC4",1045.6463
"TMUB1",403.1454
"TMUB2",758.3429
"TMX1",961.6417
"TMX2",2970.2839
"TMX3",1066.7434
"TMX4",581.8949
"TNC",1613.3487
"TNFAIP1",1421.4269
"TNFAIP2",217.4914
"TNFAIP3",119.2942
"TNFAIP6",23.3985
"TNFAIP8L1",60.9896
"TNFAIP8L2",84.7718
"TNFAIP8L3",99.3479
"TNFAIP8",16.1105
"TNFRSF10A",12.2746
"TNFRSF10B",699.6548
"TNFRSF10C",10.3567
"TNFRSF10D",29.1523
"TNFRSF11A",16.4941
"TNFRSF11B",3.8358
"TNFRSF12A",36.0568
"TNFRSF13B",1.1507
"TNFRSF13C",21.097
"TNFRSF14",136.3214
"TNFRSF17",0.7672
"TNFRSF18",0.7672
"TNFRSF19",231.3003
"TNFRSF1A",812.4281
"TNFRSF1B",341.3886
"TNFRSF21",2939.0104
"TNFRSF25",48.3314
"TNFRSF4",4.2194
"TNFRSF6B",75.8918
"TNFRSF8",3.0687
"TNFRSF9",0
"TNFSF10",179.5167
"TNFSF11",0.3836
"TNFSF12-TNFSF13",0
"TNFSF12",413.5021
"TNFSF13B",5.7537
"TNFSF13",274.2616
"TNFSF14",0.7672
"TNFSF15",0
"TNFSF18",4.603
"TNFSF4",21.097
"TNFSF8",11.5075
"TNFSF9",26.4672
"TNF",67.127
"TNIK",938.6268
"TNIP1",1186.0376
"TNIP2",529.3441
"TNIP3",0.3836
"TNK1",6.9045
"TNK2",13419.8773
"TNKS1BP1",1607.9785
"TNKS2",2101.2658
"TNKS",3268.5539
"TNMD",1.1507
"TNNC1",0.7672
"TNNC2",2.3015
"TNNI1",0
"TNNI2",0.3836
"TNNI3K",36.5861
"TNNI3",3.0687
"TNNT1",74.7986
"TNNT2",0.7672
"TNNT3",0
"TNN",32.2209
"TNP1",0
"TNP2",0
"TNPO1",2783.2758
"TNPO2",3663.598
"TNPO3",815.4967
"TNRC18",2545.8381
"TNRC6A",1646.3368
"TNRC6B",1184.5033
"TNRC6C",1581.3157
"TNR",1007.2881
"TNS1",3262.7541
"TNS3",3309.5512
"TNS4",0.3836
"TNXB",451.0318
"TOB1",869.1983
"TOB2",2778.6728
"TOE1",123.0341
"TOLLIP",2024.9329
"TOM1L1",16.0798
"TOM1L2",4256.6168
"TOM1",1142.3092
"TOMM20L",0.7672
"TOMM20",7112.0061
"TOMM22",982.7388
"TOMM34",452.6275
"TOMM40L",398.5386
"TOMM40",507.4799
"TOMM5",605.6578
"TOMM6",1230.1381
"TOMM70A",1832.9536
"TOMM7",1483.3142
"TOP1MT",260.8362
"TOP1P1",59.4553
"TOP1P2",6.1373
"TOP1",1823.1684
"TOP2A",170.6943
"TOP2B",5711.5458
"TOP3A",409.6663
"TOP3B",560.7979
"TOPBP1",835.0595
"TOPORS",637.5144
"TOR1AIP1",2195.2436
"TOR1AIP2",303.7975
"TOR1A",723.0533
"TOR1B",387.8021
"TOR2A",284.2348
"TOR3A",569.2367
"TOX2",222.0944
"TOX3",672.4204
"TOX4",1498.8032
"TOX",1003.0687
"TP53AIP1",4.603
"TP53BP1",1113.9241
"TP53BP2",1794.7833
"TP53I11",716.1488
"TP53I13",290.7557
"TP53I3",151.1316
"TP53INP1",644.8025
"TP53INP2",7568.4695
"TP53RK",455.6962
"TP53TG1",154.9674
"TP53TG3B",1.5343
"TP53TG5",19.018
"TP53",1262.3705
"TP63",1.5343
"TP73",9.5896
"TPBG",99.7315
"TPCN1",1986.5746
"TPCN2",225.9609
"TPD52L1",453.3947
"TPD52L2",1762.5623
"TPD52L3",0
"TPD52",1020.9743
"TPH1",4.603
"TPH2",0
"TPI1P2",18.412
"TPI1P3",1.1507
"TPI1",3441.5036
"TPK1",47.9478
"TPM1",589.5282
"TPM2",912.5432
"TPM3",2591.4845
"TPM4",2851.9371
"TPMT",462.6007
"TPO",0
"TPP1",5158.4196
"TPP2",1373.9931
"TPPP2",0.3836
"TPPP3",1634.8293
"TPPP",9325.6617
"TPRA1",605.677
"TPRG1L",613.7323
"TPRG1",1.5343
"TPRKB",304.9482
"TPRN",979.6701
"TPRX1",0
"TPRXL",0
"TPR",2559.5934
"TPSAB1",0
"TPSB2",0.3836
"TPSD1",0
"TPSG1",0.7672
"TPST1",466.4365
"TPST2",384.7334
"TPT1",25242.4242
"TPTE2P1",117.7599
"TPTE2P3",4.2194
"TPTE2",3.4522
"TPTE",0
"TPX2",116.6091
"TRA2A",1304.9482
"TRA2B",2060.2225
"TRABD",514.0008
"TRADD",104.7181
"TRAF1",308.784
"TRAF2",235.9033
"TRAF3IP1",313.7706
"TRAF3IP2",403.1454
"TRAF3IP3",24.1657
"TRAF3",185.2704
"TRAF4",1582.2785
"TRAF5",105.4852
"TRAF6",139.6241
"TRAF7",1169.1446
"TRAFD1",1146.5286
"TRAIP",54.0852
"TRAK1",1973.1492
"TRAK2",1860.7595
"TRAM1L1",397.3916
"TRAM1",1922.1327
"TRAM2",248.9451
"TRANK1",63.6747
"TRAP1",2012.7771
"TRAPPC10",1418.8723
"TRAPPC1",848.4848
"TRAPPC2L",563.4829
"TRAPPC2P1",75.4392
"TRAPPC2",508.247
"TRAPPC3",492.9037
"TRAPPC4",838.1281
"TRAPPC5",310.702
"TRAPPC6A",227.4645
"TRAPPC6B",727.2727
"TRAPPC9",980.8209
"TRAT1",0
"TRDMT1",122.3629
"TRDN",14.1926
"TREH",2.3015
"TREM1",0.3836
"TREM2",606.4442
"TREML1",13.4254
"TREML2P1",0
"TREML2",0
"TREML3",0.3836
"TREML4",0.3836
"TRERF1",289.6049
"TREX1",361.8412
"TREX2",2.6851
"TRHDE",22.2018
"TRHR",0
"TRH",8.4388
"TRIAP1",406.5976
"TRIB1",373.2259
"TRIB2",2840.046
"TRIB3",218.6421
"TRIL",1848.4848
"TRIM10",0
"TRIM11",444.1887
"TRIM13",997.3533
"TRIM14",743.3832
"TRIM15",0
"TRIM16L",392.244
"TRIM16",535.608
"TRIM17",42.5777
"TRIM21",187.1883
"TRIM22",681.2428
"TRIM23",1119.2942
"TRIM24",1207.1346
"TRIM25",933.6402
"TRIM26",848.8684
"TRIM27",1205.6003
"TRIM28",3216.7242
"TRIM29",0.7672
"TRIM2",5962.0253
"TRIM31",0
"TRIM32",270.0422
"TRIM33",969.697
"TRIM34",86.3061
"TRIM35",520.1381
"TRIM36",274.6452
"TRIM37",1065.7115
"TRIM38",74.7986
"TRIM39",431.3003
"TRIM3",456.847
"TRIM40",0
"TRIM41",1653.2144
"TRIM42",0
"TRIM43",0
"TRIM44",770.6176
"TRIM45",140.3913
"TRIM46",223.2451
"TRIM47",2410.817
"TRIM48",0
"TRIM49L",0.3836
"TRIM49",0
"TRIM4",1204.066
"TRIM50",2.3015
"TRIM52",283.4676
"TRIM53",0
"TRIM54",0.7672
"TRIM55",0
"TRIM56",125.0479
"TRIM58",1.9179
"TRIM59",473.5443
"TRIM5",217.1385
"TRIM6-TRIM34",0
"TRIM60",0
"TRIM61",2.6851
"TRIM62",525.1247
"TRIM63",0
"TRIM64",0.3836
"TRIM65",642.501
"TRIM66",296.893
"TRIM67",1841.1968
"TRIM68",366.3214
"TRIM69",37.5911
"TRIM6",32.9881
"TRIM71",7.6717
"TRIM72",0
"TRIM74",4.392
"TRIM77",0
"TRIM78P",9.5589
"TRIM7",20.3299
"TRIM8",3533.9471
"TRIM9",3734.5608
"TRIML1",0
"TRIML2",0
"TRIOBP",937.476
"TRIO",1696.2025
"TRIP10",352.896
"TRIP11",431.5305
"TRIP12",1961.6417
"TRIP13",43.7284
"TRIP4",382.0483
"TRIP6",824.7027
"TRIT1",240.8899
"TRMT112",973.9164
"TRMT11",330.6483
"TRMT12",220.56
"TRMT1",804.7564
"TRMT2A",884.158
"TRMT2B",142.3092
"TRMT5",788.646
"TRMT61A",554.6605
"TRMT61B",299.743
"TRMT6",280.7825
"TRMU",377.0618
"TRNAU1AP",166.4749
"TRNP1",146.9122
"TRNT1",461.2927
"TROAP",18.412
"TROVE2",1904.2156
"TRO",2017.2612
"TRPA1",0.3836
"TRPC1",466.0529
"TRPC2",1.1507
"TRPC3",111.239
"TRPC4AP",2642.501
"TRPC4",8.4388
"TRPC5",2.3015
"TRPC6",19.9463
"TRPC7",0.3836
"TRPM1",17.2612
"TRPM2",120.445
"TRPM3",8.0552
"TRPM4",135.4047
"TRPM5",1.1507
"TRPM6",62.1404
"TRPM7",501.7261
"TRPM8",2.3015
"TRPS1",652.4741
"TRPT1",262.7541
"TRPV1",303.7975
"TRPV2",68.6613
"TRPV3",41.4269
"TRPV4",6.1373
"TRPV5",2.6851
"TRPV6",49.4822
"TRRAP",1360.6329
"TRUB1",506.3291
"TRUB2",662.0637
"TRY6",0
"TRYX3",0
"TSC1",1606.0606
"TSC22D1",6632.1442
"TSC22D2",317.2229
"TSC22D3",1252.781
"TSC22D4",6563.0993
"TSC2",2214.4227
"TSEN15",786.3445
"TSEN2",221.3272
"TSEN34",527.0426
"TSEN54",480.6291
"TSFM",548.9068
"TSG101",1392.4051
"TSG1",0
"TSGA10IP",0.3836
"TSGA10",46.7971
"TSGA13",0
"TSGA14",422.3245
"TSHB",0
"TSHR",62.1404
"TSHZ1",1565.0173
"TSHZ2",7.2881
"TSHZ3",211.7376
"TSIX",3074.8638
"TSKS",0.3836
"TSKU",507.0963
"TSLP",17.6448
"TSNARE1",357.499
"TSNAX-DISC1",0
"TSNAXIP1",116.2255
"TSNAX",845.7998
"TSN",2469.1216
"TSPAN10",7.6717
"TSPAN11",2462.2171
"TSPAN12",490.9858
"TSPAN13",843.4983
"TSPAN14",1752.9728
"TSPAN15",1295.3586
"TSPAN16",0.3836
"TSPAN17",484.8485
"TSPAN18",302.2631
"TSPAN19",0.3836
"TSPAN1",6.9045
"TSPAN2",5.7537
"TSPAN31",1209.0526
"TSPAN32",10.7403
"TSPAN33",537.0157
"TSPAN3",14518.6038
"TSPAN4",215.1899
"TSPAN5",359.0334
"TSPAN6",1148.4465
"TSPAN7",8276.5631
"TSPAN8",64.4419
"TSPAN9",443.4216
"TSPO2",0
"TSPO",607.5949
"TSPY1",0
"TSPY2",0
"TSPY3",0
"TSPY4",0
"TSPYL1",2175.8189
"TSPYL2",1176.8316
"TSPYL3",63.6747
"TSPYL4",2325.2781
"TSPYL5",153.4331
"TSPYL6",0.7672
"TSR1",894.6605
"TSR2",1134.2539
"TSSC1",792.4818
"TSSC4",788.2624
"TSSK1B",6.1373
"TSSK2",0
"TSSK3",25.0518
"TSSK4",29.9194
"TSSK6",38.7418
"TSTA3",400.8439
"TSTD1",6.5209
"TSTD2",613.8358
"TST",757.1922
"TTBK1",662.4473
"TTBK2",145.3778
"TTC12",34.906
"TTC13",470.6559
"TTC14",1979.2865
"TTC15",1255.0825
"TTC16",4.603
"TTC17",791.7146
"TTC18",124.4457
"TTC19",1387.2152
"TTC1",964.7104
"TTC21A",113.9241
"TTC21B",454.929
"TTC22",0
"TTC23L",15.7269
"TTC23",375.911
"TTC24",4.603
"TTC25",23.7821
"TTC26",24.1657
"TTC27",298.0437
"TTC28",866.0491
"TTC29",1.1507
"TTC30A",279.6318
"TTC30B",121.9793
"TTC31",454.1619
"TTC32",99.3479
"TTC33",716.1488
"TTC35",1013.809
"TTC36",0
"TTC37",1192.1749
"TTC38",289.9885
"TTC39A",1.9179
"TTC39B",8.4388
"TTC39C",182.9689
"TTC3",10636.3636
"TTC4",320.6751
"TTC5",160.3376
"TTC7A",641.7338
"TTC7B",752.9728
"TTC8",396.2409
"TTC9B",126.1987
"TTC9C",218.2585
"TTC9",216.3406
"TTF1",433.832
"TTF2",112.0061
"TTK",14.1926
"TTLL10",1.5343
"TTLL11",205.2167
"TTLL12",1401.611
"TTLL13",18.972
"TTLL1",425.7768
"TTLL2",3.8358
"TTLL3",1233.2758
"TTLL4",813.5788
"TTLL5",410.817
"TTLL6",14.9597
"TTLL7",833.1415
"TTLL8",0
"TTLL9",119.2942
"TTL",1087.8404
"TTN",197.0426
"TTPAL",574.9904
"TTPA",36.8239
"TTR",0
"TTTY10",0
"TTTY11",0
"TTTY12",0
"TTTY13",0
"TTTY14",0
"TTTY15",0
"TTTY16",0
"TTTY17A",0
"TTTY17B",0
"TTTY18",0
"TTTY19",0
"TTTY1B",0
"TTTY20",0
"TTTY21",0
"TTTY22",0
"TTTY23",0
"TTTY2",0
"TTTY3B",0
"TTTY4C",0
"TTTY5",0
"TTTY6B",0
"TTTY6",0
"TTTY7",0
"TTTY8",0
"TTTY9B",0
"TTYH1",10335.6348
"TTYH2",6560.0921
"TTYH3",2143.8435
"TUBA1A",31005.3625
